pair_id,state,feature_key,feature,screen_key,screen_model,width_cm,height_cm,diagonal_in,screen_area_cm2,logical_units_per_cm,canvas_width,canvas_height,tree_size,tree_path,actor,task_index,target_id,secondary_id,drag_source_id,drag_target_id,resource_nodes,canvas_cards,decorators,graph_canvas_width,graph_canvas_height,operation_zoom,cards_in_viewport,cards_fully_in_viewport,card_visible_area_px2,card_area_px2,overlap_pairs,overlap_area_px2,information_fields,hierarchy_violations,resource_positions_unchanged,topology_unchanged,execution_order_unchanged,smart_overlap_pairs,smart_overlap_area_px2,smart_other_cards_moved,smart_max_other_move_px,smart_far_cards_moved,smart_solver_active,smart_resource_positions_unchanged,adaptive_detail_level,adaptive_compact,adaptive_card_area_px2,adaptive_cards_in_viewport,adaptive_cards_fully_in_viewport,adaptive_card_visible_area_px2,adaptive_information_fields,adaptive_overlap_pairs,adaptive_overlap_area_px2,adaptive_hierarchy_violations,overlay_from_id,overlay_to_id,overlay_blocker_id,overlay_crossing_length_px,overlay_background_alpha,overlay_revealed_edge_weighted_px,overlay_text_mask_count,overlay_routes_unchanged,related_selected_count,related_expected_count,related_unrelated_count,related_correctly_classified,related_correctly_dimmed,related_mean_alpha,related_unrelated_mean_alpha,related_salience_ratio,related_full_bright_in_view,fisheye_controlled_prerequisite,fisheye_target_width_px,fisheye_baseline_width_px,fisheye_target_fields,fisheye_magnified_cards,fisheye_nonfocus_magnified_cards,fisheye_far_mean_alpha,fisheye_far_mean_scale,fisheye_reflow_cards,fisheye_layout_cards,fisheye_protected_overlap_pairs,fisheye_protected_overlap_area_px2,fisheye_stationary_focus_id,engine,renderer,gpu
laptop_15_94|031|t2|auto_spacing,off,auto_spacing,Smart Drag Reflow,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,20,9,10,31,30,1,858.0,642.0,0.75,7,3,229579.3125,1145529.0,1,35147.25,120,0,true,true,true,1,35147.25,0,0.0,0,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t2|auto_spacing,on,auto_spacing,Smart Drag Reflow,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,20,9,10,31,30,1,858.0,642.0,0.75,6,3,205506.70703125,1145529.0,0,0.0,120,0,true,true,true,0,0.0,3,208.537490844727,0,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t2|semantic_zoom,off,semantic_zoom,Adaptive Zoom Detail,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,20,9,10,31,30,1,858.0,642.0,0.6,3,3,83960.6318359375,733138.62310547,0,0.0,120,0,true,true,true,,,,,,,,2,false,733138.62310547,3,3,83960.6318359375,120,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t2|semantic_zoom,on,semantic_zoom,Adaptive Zoom Detail,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,20,9,10,31,30,1,858.0,642.0,0.6,3,3,33776.2763671875,306986.420205689,0,0.0,59,0,true,true,true,,,,,,,,0,true,306986.420205689,3,3,33776.2763671875,59,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t2|translucent_cards,off,translucent_cards,Readable Edge Overlay,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,20,9,10,31,30,1,858.0,642.0,0.75,4,3,143811.399414063,1145529.0,2,11990.25,120,1,true,true,true,,,,,,,,,,,,,,,,,,29,30,27,83.25,1.0,0.0,0,true,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t2|translucent_cards,on,translucent_cards,Readable Edge Overlay,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,20,9,10,31,30,1,858.0,642.0,0.75,4,3,143811.399414063,1145529.0,2,11990.25,120,1,true,true,true,,,,,,,,,,,,,,,,,,29,30,27,83.25,0.72,23.31,210,true,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t2|breadcrumb,off,breadcrumb,Related Node Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,20,9,10,31,30,1,858.0,642.0,0.60000002384186,3,3,83960.6318359375,733138.62310547,0,0.0,120,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,22,30,0,1.0,1.0,1.0,3,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t2|breadcrumb,on,breadcrumb,Related Node Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,20,9,10,31,30,1,858.0,642.0,0.60000002384186,3,3,83960.6318359375,733138.62310547,0,0.0,120,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,22,8,22,1.0,0.18000000715256,5.55555533479762,3,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t2|fisheye,off,fisheye,Fisheye Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,20,9,10,31,30,1,858.0,642.0,0.6,3,3,33776.2763671875,306986.420205689,0,0.0,59,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adaptive Zoom Detail,124.800003051758,124.800003051758,2,0,0,1.0,1.0,0,0,0,0.0,-1,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t2|fisheye,on,fisheye,Fisheye Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,20,9,10,31,30,1,858.0,642.0,0.6,3,3,49376.1611328125,282875.42859192,0,0.0,61,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adaptive Zoom Detail,187.200012207031,124.800003051758,4,1,0,0.12,0.68,0,3,0,0.0,16,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t3|auto_spacing,off,auto_spacing,Smart Drag Reflow,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,26,12,13,31,30,1,858.0,642.0,0.75,5,3,165155.34375,1145529.0,1,34718.625,120,0,true,true,true,1,34718.625,0,0.0,0,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t3|auto_spacing,on,auto_spacing,Smart Drag Reflow,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,26,12,13,31,30,1,858.0,642.0,0.75,5,3,165155.34375,1145529.0,0,0.0,120,0,true,true,true,0,0.0,1,208.537490844727,0,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t3|semantic_zoom,off,semantic_zoom,Adaptive Zoom Detail,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,26,12,13,31,30,1,858.0,642.0,0.6,5,4,121901.772705078,733138.652329104,0,0.0,120,0,true,true,true,,,,,,,,2,false,733138.652329104,5,4,121901.772705078,120,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t3|semantic_zoom,on,semantic_zoom,Adaptive Zoom Detail,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,26,12,13,31,30,1,858.0,642.0,0.6,5,4,54465.8393554688,306986.420205689,0,0.0,59,0,true,true,true,,,,,,,,0,true,306986.420205689,5,4,54465.8393554688,59,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t3|translucent_cards,off,translucent_cards,Readable Edge Overlay,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,26,12,13,31,30,1,858.0,642.0,0.75,3,3,139355.90625,1145529.0,2,12076.875,120,1,true,true,true,,,,,,,,,,,,,,,,,,26,29,27,109.612987348768,1.0,0.0,0,true,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t3|translucent_cards,on,translucent_cards,Readable Edge Overlay,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,26,12,13,31,30,1,858.0,642.0,0.75,3,3,139355.90625,1145529.0,2,12076.875,120,1,true,true,true,,,,,,,,,,,,,,,,,,26,29,27,109.612987348768,0.72,30.6916364576552,210,true,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t3|breadcrumb,off,breadcrumb,Related Node Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,26,12,13,31,30,1,858.0,642.0,0.60000002384186,5,4,121901.772705078,733138.652329104,0,0.0,120,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,14,30,0,1.0,1.0,1.0,5,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t3|breadcrumb,on,breadcrumb,Related Node Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,26,12,13,31,30,1,858.0,642.0,0.60000002384186,5,4,121901.772705078,733138.652329104,0,0.0,120,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,14,16,14,1.0,0.18000000715256,5.55555533479762,4,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t3|fisheye,off,fisheye,Fisheye Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,26,12,13,31,30,1,858.0,642.0,0.6,5,4,54465.8393554688,306986.420205689,0,0.0,59,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adaptive Zoom Detail,127.800003051758,127.800003051758,2,0,0,1.0,1.0,0,0,0,0.0,-1,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|031|t3|fisheye,on,fisheye,Fisheye Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,26,12,13,31,30,1,858.0,642.0,0.6,5,4,69139.2890625,282050.670580445,0,0.0,61,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adaptive Zoom Detail,187.200012207031,127.800003051758,4,1,0,0.12,0.68,0,4,0,0.0,23,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t1|auto_spacing,off,auto_spacing,Smart Drag Reflow,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,25,5,6,61,56,5,858.0,642.0,0.75,5,2,168581.8125,2176445.25,1,35861.625,228,0,true,true,true,1,35861.625,0,0.0,0,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t1|auto_spacing,on,auto_spacing,Smart Drag Reflow,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,25,5,6,61,56,5,858.0,642.0,0.75,5,2,168581.8203125,2176445.25,0,0.0,228,0,true,true,true,0,0.0,2,208.537490844727,0,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t1|semantic_zoom,off,semantic_zoom,Adaptive Zoom Detail,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,25,5,6,61,56,5,858.0,642.0,0.45,15,8,177827.344894409,783520.245914612,0,0.0,228,0,true,true,true,,,,,,,,2,false,783520.245914612,15,8,177827.344894409,228,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t1|semantic_zoom,on,semantic_zoom,Adaptive Zoom Detail,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,25,5,6,61,56,5,858.0,642.0,0.45,15,8,76317.4304199219,334391.67671196,0,0.0,111,0,true,true,true,,,,,,,,0,true,334391.67671196,15,8,76317.4304199219,111,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t1|translucent_cards,off,translucent_cards,Readable Edge Overlay,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,25,5,6,61,56,5,858.0,642.0,0.75,4,4,204031.125,2176445.25,3,18379.125,228,0,true,true,true,,,,,,,,,,,,,,,,,,32,33,45,75.0,1.0,0.0,0,true,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t1|translucent_cards,on,translucent_cards,Readable Edge Overlay,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,25,5,6,61,56,5,858.0,642.0,0.75,4,4,204031.125,2176445.25,3,18379.125,228,0,true,true,true,,,,,,,,,,,,,,,,,,32,33,45,75.0,0.72,21.0,392,true,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t1|breadcrumb,off,breadcrumb,Related Node Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,25,5,6,61,56,5,858.0,642.0,0.44999998807907,15,8,177827.344894409,783520.245914612,0,0.0,228,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,48,56,0,1.0,1.0,1.0,15,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t1|breadcrumb,on,breadcrumb,Related Node Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,25,5,6,61,56,5,858.0,642.0,0.44999998807907,15,8,177827.344894409,783520.245914612,0,0.0,228,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,48,8,48,1.0,0.18000000715256,5.55555533479762,5,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t1|fisheye,off,fisheye,Fisheye Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,25,5,6,61,56,5,858.0,642.0,0.45,15,8,76317.4304199219,334391.67671196,0,0.0,111,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adaptive Zoom Detail,95.8499984741211,95.8499984741211,2,0,0,1.0,1.0,0,0,0,0.0,-1,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t1|fisheye,on,fisheye,Fisheye Focus,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,25,5,6,61,56,5,858.0,642.0,0.45,15,8,89334.4033203125,312746.853177109,0,0.0,113,0,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adaptive Zoom Detail,181.799987792969,95.8499984741211,4,4,3,0.12,0.68,0,8,0,0.0,15,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t2|auto_spacing,off,auto_spacing,Smart Drag Reflow,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,2,38,45,8,9,61,56,5,858.0,642.0,0.75,4,3,149924.25,2176445.25,1,33147.0,228,0,true,true,true,1,33147.0,0,0.0,0,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t2|auto_spacing,on,auto_spacing,Smart Drag Reflow,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,2,38,45,8,9,61,56,5,858.0,642.0,0.75,4,3,149924.25390625,2176445.25,0,0.0,228,0,true,true,true,0,0.0,1,208.537490844727,0,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
laptop_15_94|061|t2|semantic_zoom,off,semantic_zoom,Adaptive Zoom Detail,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,35.0,1190,770,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,2,38,45,8,9,61,56,5,858.0,642.0,0.45,13,8,158851.646270752,783520.25322052,0,0.0,228,0,true,true,true,,,,,,,,2,false,783520.25322052,13,8,158851.646270752,228,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
